sample_id,scale,pid_k24@2048_f1,pid_k24@2048_f1_strict,pid_k24@512_f1,pid_k24@512_f1_strict,pid_k28@2048_f1,pid_k28@2048_f1_strict,pid_k28@512_f1,pid_k28@512_f1_strict,vae@512_f1,vae@512_f1_strict
00848,0.5,0.27729556160719215,0.0683393580957628,0.4427581720400739,0.1583310629354299,0.29800532669625845,0.06529936125094266,0.4311574065441268,0.15399634959039007,0.41753756717054236,0.15335210276262537
00918,0.5,0.4077592511701407,0.12723844063151402,0.5272603652954309,0.2026368715083799,0.518599881287356,0.14780850379677954,0.5209213915683678,0.2036014405762305,0.5222397478780044,0.21034332898739677
00968,0.5,0.4925316347858952,0.15043763902754248,0.5553153120556936,0.20095121294606802,0.5542709951595346,0.15949571583403202,0.573350605487159,0.2153444044241864,0.574330649499153,0.21896007682809712
00977,0.5,0.22969334033230002,0.0487036188731104,0.1711961526242193,0.05832601562138929,0.17681619238641463,0.036606597632751696,0.16323510879848133,0.05386880339817541,0.15510219179845008,0.05078956487302609
00984,0.5,0.3123223258090969,0.050421820816727914,0.12257821179374082,0.04159193782560423,0.2606601730716885,0.041087317503275135,0.06321035060071621,0.024913432567342717,0.04482155443044358,0.01807256547864777
01111,0.5,0.6199783458785092,0.18233002813809726,0.5185139403342611,0.17718811160165673,0.6200203531185893,0.1663217568473802,0.4942499945137291,0.17484438961475915,0.4456017408606407,0.1555135787941659
01134,0.5,0.6425618668299814,0.19348716220556927,0.5874837584811248,0.1988558279267474,0.6800059077419477,0.20219222316282068,0.5433770797757405,0.18081350116698916,0.4222552935536591,0.1362998882787801
01143,0.5,0.642787839884655,0.20678749022785606,0.5901414544539589,0.20774794825427736,0.6572188508222265,0.2151973560158852,0.6173211588642532,0.21891087516087515,0.6207452602919962,0.22284307856050023
01173,0.5,0.15483965777452788,0.045818531167686326,0.20510927352747713,0.07425582746819913,0.17001609763023348,0.05022521049343315,0.23415132924335377,0.09386503067484663,0.24607111603195678,0.10025949516395376
01243,0.5,0.7759023885322482,0.2588131863496857,0.6680906221294618,0.2361798184525239,0.7788302847590929,0.2615100921738356,0.570742608339869,0.20157300157300156,0.4731549657506656,0.1650882911832409
01247,0.5,0.6355055597178881,0.2097438233673772,0.4232899439554701,0.1416190906477184,0.6173145836017213,0.19991328032109074,0.295700121332169,0.09402625543146272,0.20010510210568047,0.061555900544589835
01291,0.5,0.7820652580799452,0.26012946408445664,0.7399686708273522,0.258972123382897,0.8099146900934032,0.2642252791099637,0.7322072206317995,0.2577200613800363,0.7017059045650365,0.24542730046096575
01296,0.5,0.343706456020064,0.1147988953978763,0.3068610449895011,0.10763852836327138,0.34803751031618896,0.11498279715713604,0.33031860347579106,0.12053160226325715,0.33330204521433215,0.12492696659053487
01337,0.5,0.5251097676906665,0.15863025663421276,0.6750593342931203,0.25818392134181606,0.6217529461551253,0.1687786465354543,0.6889332229530789,0.2743167329419933,0.6899644078597273,0.27810766721044045
01401,0.5,0.6038869979898801,0.20338528548622753,0.6671108310216739,0.24338132837900603,0.647596575000905,0.21806284901147807,0.6985169505405435,0.25549007535110096,0.6957839869068221,0.25855191587090537
01450,0.5,0.5125088261877431,0.15072547925370658,0.33380067984707834,0.11212721158983062,0.5181590454083838,0.14358004542196662,0.2815388293733252,0.09214763438196681,0.21506788028944965,0.06662180349932706
01472,0.5,0.21952797408738148,0.05630392008475859,0.21786520241341323,0.07814141414141414,0.20836646006318363,0.04471168833913673,0.20671079472128553,0.0851063829787234,0.20797489132838662,0.0862049737927958
01479,0.5,0.4798863839511009,0.12166730555415829,0.43664076760496545,0.164205392223276,0.4508949635351987,0.09733017765764368,0.3987177891182532,0.16345025427043944,0.39189566025908773,0.1638371518048459
01511,0.5,0.7326925366661696,0.23834918886415196,0.5415463564077583,0.18402990146109413,0.7428054030659652,0.2183460514938592,0.4108397294986535,0.14000825809907486,0.36208045570781655,0.12284759701876125
01551,0.5,0.5806442422856863,0.1290253755120619,0.561022020232921,0.21988202511489885,0.4969926060097175,0.10814076423500982,0.5750366703981856,0.22828185328185327,0.5521536025419986,0.21109874111501242
01572,0.5,0.44425166438644303,0.11538397753405272,0.3845855632277759,0.1293996086794029,0.3368864289626514,0.06992724178847086,0.30766351648962825,0.10571861650819898,0.2457453388802975,0.08350730688935282
01605,0.5,0.29231944068378685,0.07627537784196936,0.30854438523013333,0.10339082271355879,0.2798045104158231,0.06781606046002614,0.196696493593276,0.06336856790255943,0.16816867678958786,0.05602411304371872
01650,0.5,0.6024171582397027,0.20214451834473637,0.5636830027025872,0.20832908241343426,0.6103308345888051,0.20103255948135623,0.5758609526257579,0.22868778058533473,0.5144866623167537,0.2018338488731772
01651,0.5,0.4692611658990232,0.11802003635287653,0.3921645792951916,0.17155884867483615,0.4281039024729534,0.1065998491741066,0.33458004074441833,0.16010329244673982,0.342821605794022,0.1646012074992056
01732,0.5,0.3156214377059125,0.10166341816421369,0.35143273248785567,0.11741243923719306,0.3545463103947069,0.1144577363332067,0.3570743164697198,0.11559505012301252,0.31032789152830503,0.10086778968861664
01746,0.5,0.45100136610071645,0.09089559715754124,0.5578240878258467,0.19231386306996245,0.4207392328227828,0.08042586973162676,0.5244948716366744,0.1816616444253121,0.5128355913689489,0.17829689298043727
01799,0.5,0.11548473166227885,0.029955860555387223,0.1684093496504143,0.05437844458052664,0.12105274074793465,0.025778682834266674,0.1295062669038148,0.0379796397807361,0.10984384632219413,0.031030818278427207
01802,0.5,0.4293026800214356,0.09632884840847643,0.5092977738816286,0.17447152084556664,0.415993081215994,0.09150832240827096,0.507400149002954,0.17553800711314727,0.49335972138507667,0.17219204595117688
01828,0.5,0.4044185064616967,0.12657462135205025,0.42077394508909405,0.1554565562790118,0.43585114797883706,0.13447435388100887,0.5219086202821951,0.1967160848079069,0.5554189945341222,0.21537402083153998
01835,0.5,0.591563326116183,0.1687682602808987,0.5295723786398099,0.17954742489540013,0.5818143963928322,0.14893717338444679,0.4297147778252318,0.14397961350605223,0.37907735143158267,0.12681058609797213
01843,0.5,0.666461047800784,0.2001576663802984,0.6324041703885656,0.2266912561107696,0.6899664200313289,0.2103180822966023,0.6441620245933299,0.23489463406103356,0.6291286777808306,0.22820362785254536
01847,0.5,0.33944778198230463,0.1033757921817155,0.42483744717023464,0.1438952870681229,0.40787930513122383,0.11510013501955363,0.38237500389987555,0.13236042762599695,0.35076742338222217,0.12102462566514045
01861,0.5,0.4247322183916989,0.12209564754937231,0.33326609671193663,0.11691054457685926,0.4716877092551517,0.12147922917054157,0.2668993372719346,0.09357772228242944,0.22221324798836936,0.08210995241470082
01891,0.5,0.5802253437755516,0.17065649139063066,0.4184968374929352,0.1459371139361575,0.6229352453800882,0.1777362001219044,0.3792681152924436,0.13644831795113385,0.32100530850474923,0.11942337910774066
01901,0.5,0.6829479468134441,0.20251769313019466,0.507746540130185,0.17704644109046658,0.6275720977036464,0.1452578353551627,0.24292356248129393,0.07809831309515454,0.17377837029607618,0.055750487329434696
01915,0.5,0.5248657840477866,0.1438680404265426,0.4837000091139903,0.16804673843039838,0.5905863053504685,0.15735128669195433,0.4970360121961252,0.17702687755779228,0.45536802395978,0.16054948712517778
01918,0.5,0.5979094139396471,0.15677705862899796,0.5079100592682725,0.18228583835785747,0.613808308933641,0.15574539920453237,0.5230083973078316,0.18902981147823564,0.5401807870221755,0.19763235777704702
01952,0.5,0.6570628537830803,0.22296985421433013,0.6200389175659835,0.2263318946510416,0.675646527339388,0.22462023085625835,0.6584305677933446,0.24467138550616857,0.6603876671347984,0.24974930068084658
01964,0.5,0.571157723866574,0.1771843458532354,0.5038459929819944,0.17073722937597283,0.5872013719098589,0.16848708323152448,0.4333441284040145,0.14959394248499353,0.41117841017153484,0.14389505549949547
01991,0.5,0.46588232275196567,0.11896968279947004,0.38182450423276315,0.1338293216630197,0.4298154289636327,0.09730726553831247,0.30820463210809423,0.11065994814343721,0.25838011430267194,0.08704567591121136
02022,0.5,0.28965419245573637,0.0842560427224964,0.40660824710863797,0.15039514648359542,0.36277801294115847,0.09129110259589437,0.3788646804517008,0.13926790251246823,0.3449522737265118,0.13023725391216556
02026,0.5,0.17482897251656748,0.035004068255657154,0.2536447254936556,0.10928792569659443,0.1404186504200589,0.020399884946418957,0.2119966594296931,0.09763539282990084,0.18015031208786703,0.0803310122111212
02045,0.5,0.45143758951256346,0.15052306639345756,0.5271604931559093,0.18933880349565851,0.49483643151097906,0.16076684147227827,0.5599723402928293,0.2091140994551696,0.56349244224982,0.21176990173346583
02060,0.5,0.7504564978366263,0.22854723545136224,0.5989465021945776,0.2094066321903875,0.7507346498432361,0.22239288063684004,0.4944360542149441,0.16614757510082814,0.45561197091633754,0.15203490109364728
02061,0.5,0.5611510499133445,0.15553203120092038,0.4791556222623837,0.1719600303364956,0.543920939986828,0.1442056267316391,0.47644029185039455,0.17753321104996944,0.46809315000734225,0.1831750938396997
02086,0.5,0.8199596728085108,0.24200653956626872,0.7982999815566983,0.28939847125290796,0.8391525292766405,0.24600171948338434,0.8187509637667912,0.3081129109425193,0.8212034332479766,0.3095553968091982
02105,0.5,0.6862342177183182,0.22771224522548547,0.6668671312256621,0.2399525893508388,0.7163424241120903,0.23927510578436767,0.6745754957793858,0.24297099631423555,0.6630713447167615,0.23852821725162152
02178,0.5,0.4458781521621271,0.10140923570704426,0.4554514271098867,0.15831815421979356,0.4438919201019524,0.10017524435221915,0.46813742676926556,0.16559393059625865,0.4562433728336495,0.16251867301784154
02212,0.5,0.16359094278580752,0.060408768940052635,0.4174103972539178,0.2112663028397003,0.26583173865717397,0.09531890715938443,0.5234093704417478,0.2550196168936072,0.4908982299983428,0.2654690618762475
02236,0.5,0.511380444629489,0.14609816825162286,0.4159015162113728,0.1331571783169189,0.5073696559436868,0.13638149155449472,0.4124905823645943,0.13818143548726583,0.3925345206473957,0.12776889700844943
02281,0.5,0.6417520505548095,0.1885749916936339,0.7980952095487784,0.4086647564469914,0.6985615606881715,0.18700054554690818,0.8192656356528131,0.42697405241911474,0.8314481408256004,0.4271880228113666
02327,0.5,0.3803636978749796,0.09573310377312522,0.41580607253407015,0.14604120129064285,0.410193304380459,0.10333906763845915,0.446722707622825,0.1631184041969133,0.4588429057393492,0.17420230821452817
02345,0.5,0.6388937653091603,0.1978945729408606,0.5967429955856293,0.21906384359535977,0.6813200151920888,0.20271975389984026,0.6589666440172867,0.24910500156407495,0.6435790596307029,0.24379968494706378
02367,0.5,0.3093195723603131,0.06514901049644027,0.511346918672069,0.17174701614790544,0.24805976151933612,0.042875915149239725,0.324068499614145,0.10887074977025785,0.27712282202144695,0.09199132157343647
02423,0.5,0.6922078038393353,0.1759352200782812,0.6632079987797184,0.23577459728127434,0.6589403498260907,0.14673435836583482,0.5418089350176637,0.19423132391116238,0.5051830242245943,0.18225075189657494
02454,0.5,0.47910511426245833,0.12175315444775842,0.44588715763675624,0.15910380733831767,0.4709371321432236,0.11252210598086634,0.45461228263728265,0.16640625,0.4221557562150644,0.15978226972471862
02465,0.5,0.5626929349114351,0.1786457740487293,0.5447665799346484,0.20679949887590313,0.5949370802934881,0.17068746783783645,0.5618916066077078,0.21377603028979175,0.5570436972962202,0.2139903314112645
02469,0.5,0.12216756804490282,0.03359021864420077,0.12014837254427321,0.037562825147694205,0.1256380131788154,0.032317395663122334,0.13235780815087372,0.04022526146419952,0.11877501947522706,0.03505954770507159
02474,0.5,0.037341901106307834,0.012434287075238352,0.0591224077098158,0.020960143968665645,0.042270872264049485,0.014562584772073695,0.0627570819996529,0.02181431231710561,0.07836825940011004,0.02960331557134399
02520,0.5,0.7652285639893782,0.2268352791126647,0.5763091448218531,0.20163127491660565,0.7738135481691134,0.22700266676718087,0.4901452427481837,0.16825062404103786,0.4538417081164556,0.15772989520781822
02547,0.5,0.8669393408688035,0.279884318273059,0.7601210495938571,0.27434057571043874,0.8778343911882731,0.27677788998296243,0.7342851869671602,0.2698106730743841,0.7123135008066587,0.26105459736575115
02558,0.5,0.20935493965778523,0.05710963108251148,0.20534080288164547,0.06552366753633992,0.2151459947015375,0.05489093254504192,0.17144657597184262,0.05833069154476699,0.16600641438171904,0.059387351778656124
02581,0.5,0.5504108250857843,0.13816112297065497,0.34362560630340233,0.11448416751787538,0.5478996472391974,0.12173695844937618,0.24417325485311653,0.0838418184358843,0.18453888453859074,0.062257187257187256
02592,0.5,0.5148500247224131,0.1606408491295765,0.4884581888780508,0.1736191502667891,0.535489568599395,0.17191813422179913,0.5426188544888559,0.19784269805715737,0.539128412772489,0.19744419833020957
02618,0.5,0.47452157771422104,0.13116539988229547,0.4578789108782223,0.15363551904552344,0.4760665851446855,0.12132894038893995,0.44170330621327986,0.15463638821303055,0.4065687426195259,0.1375668875580283
02619,0.5,0.2229701920356521,0.0430659018350767,0.25840390333174684,0.09020410105142966,0.20705317506971765,0.03826253455675914,0.24375311131269994,0.08916303094127677,0.2423621951961623,0.08900308324768756
02628,0.5,0.33982606148223216,0.09851120415243368,0.3510155001072169,0.11616370400992146,0.38326784751344356,0.1076624578012182,0.38135884420303295,0.1298132646490663,0.37798585442409993,0.13243752718836097
02675,0.5,0.6051281621169958,0.17180574450344493,0.508145327933904,0.17788022095934508,0.6099018105315904,0.15794564316989468,0.4010981619392971,0.135608946186151,0.33838396303686813,0.11182189657601803
02698,0.5,0.45472631093198096,0.0875792618486302,0.15659178726956746,0.050205603901692646,0.37024422834749077,0.052920152828232696,0.08240440652840554,0.03460596161698652,0.07300744775367672,0.03160549750347454
02790,0.5,0.2501078980149372,0.05600970470590807,0.18402000840543487,0.06172839506172839,0.20522658614117237,0.036557016845524315,0.09431351761568386,0.03256233103033944,0.057183712379136595,0.02117983367983368
02805,0.5,0.6446774961464802,0.19308347484959784,0.6172908760202916,0.22050781479695641,0.6776372782433118,0.19861730526831173,0.6462003106992603,0.23847930536170844,0.6517004190498957,0.24552939987876338
02817,0.5,0.31935876328499735,0.09757915168800817,0.3131316801937508,0.10508166099909,0.33981754460662034,0.10309255343483767,0.32590862048765457,0.1152567668407842,0.29106685380449937,0.1030388575224178
02859,0.5,0.32626821204382994,0.09422759094538634,0.5245540713404067,0.1829043704801689,0.4383938755322691,0.12273766763589831,0.5252301127715596,0.18688384054864982,0.5189100048701561,0.18891481913652275
02903,0.5,0.5632661781376747,0.13260020718782373,0.5535688057876776,0.20834025585645455,0.547818507787538,0.1227790480585681,0.5305745405915998,0.19951912937107183,0.4985322823301675,0.19070338058887676
02920,0.5,0.44767518160407266,0.11556091496022888,0.49255978161429065,0.1706625666650651,0.511012854353895,0.12493898639343824,0.5123841533695739,0.19572460783946688,0.4600370630475467,0.176857422694837
02984,0.5,0.37406344557086607,0.08833230203289186,0.4055355538818612,0.14489690861307541,0.3316076601349003,0.07110449424651609,0.3042672480194946,0.11037649219467402,0.26014611490861855,0.09287153410726279
02992,0.5,0.44857335276416055,0.1396272043776027,0.4657453984761673,0.1656016835660991,0.49995977562453736,0.14645603562061152,0.4928461804417804,0.1802835409769781,0.49552476432551046,0.18420510405321874
03045,0.5,0.5098819284391823,0.15001563190937436,0.5399702450224015,0.19029157257339274,0.4947524833190005,0.12016032457793913,0.4070902976205527,0.1354676710608914,0.3094293792497414,0.10347877358490566
03051,0.5,0.6348088571361791,0.1906525293289299,0.4344474733155095,0.14860206817311375,0.6273912067045375,0.15537273842986657,0.33907662407315453,0.11861947452971965,0.25861601140203694,0.08766778523489933
03058,0.5,0.221408563026992,0.05201996726016046,0.23517847628147232,0.0776587024499833,0.13669217058239785,0.02543040780267961,0.1451241269354887,0.04621556978628192,0.12551485508425256,0.04098997750051135
03070,0.5,0.4663729283770824,0.14244082008282632,0.3601582628864086,0.12178536975600573,0.4624488445313843,0.13739016741698068,0.299180851632947,0.09939775089271438,0.27025599467260275,0.09150470737213015
03072,0.5,0.7862204721664591,0.23983755652452363,0.5502708971844011,0.18582008820837148,0.8020821072158764,0.23471309895577291,0.43641230972730805,0.14167043311565855,0.33712815714977995,0.10652698095950777
03109,0.5,0.3263961740687376,0.09818307809576605,0.3076096171228723,0.09855610909397956,0.33937979069398855,0.10558319008842036,0.36380823858034506,0.12420444668741414,0.3498684443083469,0.12645718063820163
03124,0.5,0.7404521120322348,0.23489320282579668,0.687240260912816,0.2470691302962727,0.745186139454844,0.2279293077151535,0.6846799244850974,0.24709494067734503,0.676194886263243,0.24693125349656103
03137,0.5,0.4583255703172447,0.10232444629026251,0.32903246660756297,0.1120462576292965,0.2744755465188538,0.03738968127360814,0.0771227533251219,0.03026303384557368,0.07070952331049833,0.028134970511457025
03143,0.5,0.41135776085003367,0.12405598272927221,0.39252829431708824,0.13587207319275296,0.40977853449869006,0.11816063882292406,0.37167569343313756,0.1290903778730035,0.36871784852173595,0.12685177464632147
03161,0.5,0.3998822212998926,0.09497091104726764,0.35151037483589886,0.15346481301864426,0.3894587618207254,0.07899122030473771,0.37124541458197735,0.16584176700893846,0.3521160519393864,0.15901405275418953
03235,0.5,0.07927282569224835,0.012783241149861986,0.13982404944212184,0.044336984385924025,0.055970159450638206,0.007050574988806011,0.10213104987179733,0.032298825777421644,0.08642674119338323,0.027824221584277106
03249,0.5,0.6196308921851236,0.14766983600687658,0.6693896814485281,0.25,0.6168056711401896,0.135629842421965,0.6733740872215718,0.2594466403162055,0.617986086152779,0.24880871341048333
03283,0.5,0.533761308760166,0.14489213159790332,0.3932838212491353,0.1372847943225128,0.5185691578566005,0.12904544163329637,0.3211402127448864,0.11100170083251276,0.2701696885755593,0.09156411400879934
03295,0.5,0.39696479793472444,0.10400836738638436,0.45734744885194883,0.15335275827678588,0.41757498192446557,0.11320809976511384,0.4900795691991938,0.17109929078014185,0.4978809988101124,0.18129185781223167
03314,0.5,0.08747565817083362,0.021916385883119394,0.13505094932933895,0.053428897214530056,0.05854031415717102,0.012297640653357532,0.10710013917716106,0.0486302824378849,0.0883064830277142,0.042586929437082345
03329,0.5,0.1286905750856007,0.023315997503640523,0.17078557329471522,0.057041299932295196,0.053252253268988484,0.006863812909722365,0.13774339644913577,0.046929605591612585,0.13197881750408472,0.04316546762589928
03330,0.5,0.2681798583720617,0.08150525262746892,0.41069480073013004,0.1491145342135597,0.3862113097634992,0.1065455329272479,0.4269540040930894,0.16606674394484777,0.4412329406743061,0.17086747138657826
03347,0.5,0.03533632768563425,0.010960695586249378,0.049179919516176604,0.016146165285744637,0.046135663608167204,0.013997478424132183,0.05859977418383493,0.01780615688106733,0.06219474110430546,0.01821705426356589
03423,0.5,0.7509318631047898,0.22934343907981167,0.6598289814474437,0.23294761607528688,0.7602723767274577,0.22370401771534887,0.6154635635006511,0.22214494517555775,0.5762041062343076,0.2091637324946729
03468,0.5,0.5855574620724143,0.18279912564443163,0.6008912202668447,0.22194643699272754,0.5947120887840501,0.1758168273367047,0.6109648870667997,0.22384116153194983,0.6034692795542138,0.2266150287773654
03495,0.5,0.8045768952443552,0.2692400682707143,0.7744019599408142,0.2841642089990064,0.8252785821969237,0.27414039886764846,0.7910688794648684,0.2937218457043139,0.8032041149991216,0.3024282028405392
03504,0.5,0.5891752516615154,0.1930537753891459,0.5757068387596924,0.20221077047000707,0.6003288102951171,0.19814576282446383,0.6075575350418658,0.21836028310172031,0.6128600516447446,0.21843288375080283
03512,0.5,0.7282241535069607,0.2409964745670531,0.6127291325228332,0.21485853052465126,0.7350093469218766,0.23377928104119025,0.6207286922906348,0.22020872581561557,0.5585755303230726,0.19996751137102015
03513,0.5,0.35459140676786965,0.08949078607673819,0.41265558604820224,0.1483874412644169,0.38874300376003146,0.08974905906615945,0.4454908179992397,0.16432192861699627,0.44252647129148925,0.16774521922489638
03514,0.5,0.6861603926285011,0.2226150853286374,0.6148903601977957,0.20989338143634417,0.712093617082739,0.21982080340945692,0.5845759513250992,0.20674266987414147,0.5483172340781948,0.1906977602983807
03524,0.5,0.07472101873339461,0.02409984632398351,0.12584313568767458,0.05148607535689211,0.10899824616859881,0.034277177403591076,0.13824475055237626,0.05259586019681031,0.09506342877854296,0.030968247745981968
03537,0.5,0.21426262387187253,0.05482416035218607,0.25499282581000515,0.088517794061834,0.2505428893533603,0.06319176227294253,0.25066654130978316,0.08617328762519325,0.24464656424377387,0.08312425002727174
03630,0.5,0.6995749836824247,0.2284319718125277,0.5933518829494184,0.19909100517915654,0.7144400501178813,0.22546718884408676,0.49788912736588126,0.16950079282628902,0.4846258183404855,0.16655108481820627
03651,0.5,0.46783781117860535,0.12153735667764543,0.2989295790454605,0.0970001719099192,0.39332725512630523,0.08054579133705114,0.19818977509031985,0.06598046978094484,0.14636374240971833,0.047447952501082996
03693,0.5,0.541464481893616,0.15736439606160538,0.5428941588013296,0.19103390797034697,0.5834762317135676,0.16052577000622192,0.585535606642676,0.21471501552639488,0.5833199329038634,0.21172459622663314
03706,0.5,0.45278270972458434,0.12886186580551612,0.40122971342651,0.14309908720994172,0.47695312763165976,0.1234438138697242,0.37680786661796895,0.1424416093079515,0.33529792702823724,0.13152460526733806
03718,0.5,0.5951791418368776,0.15546584376974812,0.5715210615912026,0.2019299650246513,0.6381274464894292,0.1547057270917563,0.6271033527572785,0.23801415337509568,0.6132846928503614,0.2353844645599817
03726,0.5,0.4398796796193985,0.13621517198384883,0.34554132077137856,0.12037270209015362,0.4434761021000263,0.1340201786067238,0.30368519153409657,0.10823888959633261,0.27967961295943783,0.09948203568198635
03741,0.5,0.6094383740864239,0.18498458424480713,0.5605082005687269,0.19342910680824485,0.6369919953047571,0.19104502859530983,0.6260970582407022,0.2262548666091819,0.6211180472621635,0.22573497240766094
03759,0.5,0.6996650805424277,0.24234985044080604,0.6798514796754299,0.24218031023739037,0.7220688868707726,0.24687595516499214,0.6535765218542958,0.23415517306410852,0.6106734306455587,0.21668886288120318
03772,0.5,0.48114434546662577,0.14788204615593833,0.4508186498957758,0.16198400114023054,0.4918434370947861,0.15328251492052236,0.45563233109713447,0.1721054815709058,0.4362835383264309,0.16454903545096455
03776,0.5,0.35314889528967924,0.11703877448179648,0.3448074204304759,0.12466010666266056,0.3540689029180854,0.1188145466360324,0.3739090908385645,0.14059707420401138,0.3742299501719293,0.14114930277999824
03858,0.5,0.4536869250388053,0.14881055522523287,0.4491621368262601,0.16209906053699483,0.47841111654850155,0.15269224514048696,0.48473239488433156,0.17660073454577635,0.4839930614245575,0.17485491294776867
03883,0.5,0.48433062625280987,0.14152721760811376,0.6314390034760184,0.24304699273873134,0.591938442233536,0.15312837270655955,0.686762544676125,0.2842786842786843,0.6801655279942785,0.2872940156114484
03903,0.5,0.49748428667799616,0.1420304014662307,0.6225248761812404,0.24815331370422025,0.5253455654506706,0.14807280946038665,0.6898888855035514,0.2837171052631579,0.6672379271892765,0.28651044965167827
03908,0.5,0.4286729878260916,0.13513177776322238,0.45327378242855015,0.15466801270321998,0.45940562560438064,0.14587492746787173,0.48765517580430895,0.16797078768909754,0.4945680594569599,0.17672635734309744
03911,0.5,0.17682052154329103,0.05587391814267248,0.20041517412874718,0.06320148850609207,0.1935406660315252,0.061222132378422084,0.22556827011611102,0.07825128581925055,0.2360573591538319,0.0846683893195521
03914,0.5,0.7651575474768931,0.23763382820729156,0.7017088164440992,0.25529540881653556,0.7788743405469509,0.2343274212045715,0.7538397377357074,0.27965988036801587,0.7455276728960927,0.27859622783147225
03934,0.5,0.5296521300592726,0.1624050687377638,0.4932172405675947,0.1735255704371431,0.5909483127273336,0.17243218120887455,0.4604756475248762,0.1639049454078356,0.44199757535054685,0.1592240856738735
04079,0.5,0.4522288976772022,0.11161636866281942,0.41682821447947344,0.1513574198816085,0.45592180303276225,0.11303795783819869,0.4324867980994938,0.16224606502913785,0.3938358848924916,0.14582369273484497
04083,0.5,0.3739316760600187,0.11687478010752356,0.34380942438732937,0.1139269302516038,0.38420864156752105,0.12034914072125123,0.3553950646749004,0.11963557164330194,0.35153801355923986,0.11715843836902741
04084,0.5,0.3107306510365752,0.0999711114320952,0.24207317329983583,0.07809275896003301,0.308957946781869,0.09487913081631268,0.18471839722220104,0.0605298429665911,0.15424546807304576,0.05196384829799814
04089,0.5,0.21878387529643956,0.06861703851866824,0.2312127805179039,0.07790143084260731,0.23852665175296756,0.07550855867030513,0.2930799177029061,0.1088649189227802,0.3010065395394569,0.11512759388799874
04111,0.5,0.34640878464377256,0.11179979043017593,0.3489013002901637,0.11594063222821897,0.3695216994056357,0.11814321606951164,0.3672338315698621,0.12428740757464582,0.3592637469967645,0.12567104327016362
04116,0.5,0.6525134848702693,0.20917347498059585,0.5833497561001809,0.20568200282475282,0.6516333198305193,0.20620963781745408,0.5641437151960492,0.19949653870358716,0.5466917367305659,0.1971434319050493
04129,0.5,0.27398759333291395,0.060261257371143025,0.21273609207026214,0.07241807585745677,0.23730935115659949,0.043900126656346516,0.17246082796554318,0.05331548714516759,0.16016396189193893,0.050559852245180656
04137,0.5,0.49871879634149485,0.11808452872725773,0.4427857518511366,0.16291161178509533,0.5183546421378215,0.12227775040473006,0.45490345988947073,0.1834983498349835,0.43864459321498006,0.1794588069610703
04142,0.5,0.5357398946391057,0.14291201582079902,0.5056881484435247,0.17526501766784452,0.5426622075130517,0.13821834918489193,0.5219087042762101,0.18117175763645468,0.5155409151921329,0.18211946249643995
00072,0.5,0.4584395896304692,0.11419087588510173,0.47782556143749855,0.1808274102423911,0.3992549870211785,0.08696348366332274,0.43906773496228224,0.17007629747631425,0.4302381026461248,0.169757800567314
04225,0.5,0.5279484972880945,0.15926405737915889,0.5230826481474308,0.18069655187341718,0.5585139774434162,0.14290342981939627,0.5346946371444178,0.19186207243207923,0.48327144704404973,0.17752186430550274
04257,0.5,0.35501594776288276,0.10130223865125966,0.3383290426584998,0.11671847382214909,0.3645573905369802,0.09074374185363049,0.30895470645905637,0.11182619389219102,0.28003275758262,0.10034892451746831
04300,0.5,0.5130561634594757,0.1601601973029166,0.4684297231816044,0.16145369094886963,0.5207583351223773,0.1601843720255155,0.438787835102346,0.15355030305980866,0.41700437863297174,0.1492084505488444
04307,0.5,0.30963336683326925,0.06996427701550702,0.08975504244849404,0.02405799410499482,0.2568363719963346,0.05133962071594518,0.04961571333708247,0.015298617240364814,0.026803649146300637,0.008557980316645272
04337,0.5,0.5355731698532636,0.17171641414855515,0.4731013776045967,0.15985775546490952,0.5366945572813813,0.16603717712301294,0.469161430159797,0.15797579757975796,0.43015170669441233,0.1496222380612972
04343,0.5,0.5260103803979606,0.1530742363579536,0.5192890734704838,0.1874206939766586,0.5452573321804212,0.16146402629164275,0.5310018279571963,0.19339398465612057,0.5388748945502587,0.1999354557017294
04355,0.5,0.6611578960695694,0.18530276856996125,0.6441180874375058,0.2357884852397441,0.6889115141193927,0.18674159821405484,0.6484507276371319,0.236871308851104,0.6140594345060514,0.2269561767160585
04392,0.5,0.5540019401769828,0.17189158295458173,0.4903909624794945,0.1681845164839938,0.5803844954452293,0.17722839774714183,0.497370620906682,0.17667567952184432,0.48747774861120347,0.17540735126942023
04398,0.5,0.24508122312513955,0.04631417784505106,0.18951600769302648,0.06089072974934882,0.11285414749066686,0.014609018440713849,0.07570350471699268,0.028684310223521133,0.05492816079044647,0.02060455111513642
04430,0.5,0.579479284961513,0.16263749592534474,0.45751089776218595,0.15341914065688864,0.572586187631233,0.1570307200937613,0.40085707100632373,0.13318957125956543,0.36202299354733625,0.12278921652799675
04447,0.5,0.326978267642397,0.05097176384305097,0.21652182324399658,0.08348172946791083,0.10511959000631722,0.011274601378006835,0.09431106204227142,0.04579630895420369,0.03291919679095224,0.019042581327691085
04448,0.5,0.4033152537740674,0.12681886266807324,0.39272805911358005,0.135219447114913,0.4075787552560482,0.12764783065504,0.4292361038471276,0.1514589973562622,0.43103294185829255,0.14987869040154841
